"","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25","s26","s27","s28","s29","s30","s31","s32","s33","s34","s35","s36","s37","s38","s39","s40","s41","s42","s43","s44","s45","s46","s47","s48","s49","s50","s51","s52","s53","s54","s55","s56","s57","s58","s59","s60","s61","s62","s63","s64","s65","s66","s67","s68","s69","s70","s71","s72","s73","s74","s75","s76","s77","s78","s79","s80","s81","s82","s83","s84","s85","s86","s87","s88","s89","s90","s91","s92","s93","s94","s95","s96","s97","s98","s99","s100"
"gene104",2.40626218478164,-3.38194947785511,6.64945234335345,-0.0483285705020725,-0.655448702157012,-5.25452869032106,8.43243759357603,2.84149480552159,-0.194083705794331,3.81206826442397,-3.46442648902721,-1.00186455386955,1.64893958521268,4.27932704633931,-0.962201462812032,-3.47907801980765,6.29104628366749,0.0197588999260461,0.597956217145299,4.36799915471027,7.5285090764804,6.85712293605899,3.25884328421777,3.8767541827974,-1.58224361383253,-0.929173148022756,-4.37511194550081,6.46880341522196,-0.515612839371406,0.470532356642768,-4.13184958277943,6.70975222502217,2.28503376532377,0.438532357825853,4.21345286726186,-3.35175735344033,1.66218257460405,0.295535911347077,1.95455289759448,-2.02957136323178,-2.34661186853825,5.83592883945679,1.72945174303937,-0.518909472638624,0.593435716103512,4.48344561472947,6.21562632306701,2.60337128667199,6.05840073186703,-1.29803212919981,-0.311932366462939,-2.89157771807196,7.02594231190631,-0.840467534576771,-1.39179402759705,-1.93628624923577,7.48975285322823,2.54084601600042,-1.42053769694175,4.04899109334502,-4.0756614984635,-0.0817846368246307,2.76129826893591,3.42448932898365,-2.15644186935953,-2.46015568912926,4.14263941092514,0.729938393089394,1.97295543567835,1.60904559870423,4.01102066835192,5.69105658330369,2.52784394386971,6.43176690700991,-2.04724521543829,2.62705532877565,-2.09644979089014,5.84535150487738,-1.52015383842816,0.367064705696076,-3.80399531150806,5.02809198997656,0.487787530259404,-1.87156070004555,3.41422272999732,-4.550892745259,2.61472222546452,0.315858849680968,3.35010463328696,-1.09317273807491,-1.60729846891112,7.25808439532026,0.867855218853,2.52341337304392,1.39349326322726,8.54304133043836,5.32355206660873,2.99989391510819,3.67738129299649,-4.00891400186494
"gene105",-5.21716763263041,-11.3089634656432,-11.5373639138089,-7.21552539683626,-7.64115778162456,-9.82138168646152,-0.0985051426288964,-4.23883216840081,-4.10271304268887,-6.2055138211858,-7.1656073649934,-3.63226255900103,-2.88370978674983,-9.52807360339944,-10.2717670450365,-8.85120429526595,-4.70015928743266,-3.40919432913786,-0.770907520479122,-4.34928015769737,-6.17235204319872,-11.9602916374815,-3.46147358759764,-6.11672215982643,-12.5229680464023,-7.08798847039773,-11.4517869979996,-11.8739895137723,-7.87783309293741,-9.58710267311583,-11.2756286008925,-3.17635851855985,-1.40627326555247,-4.47370939732102,-6.33984716150477,-6.08589504555135,-4.44326916708376,-4.25393186329282,-8.98740696954765,-6.49659790562191,-8.28391763698115,-6.29071496383925,-6.02526864389398,-3.3857267641364,-3.94500541643759,-5.66034328139022,-8.43873981036665,-2.84529296615198,-6.72954402527596,-10.8182230452896,-4.32385913840123,-10.656770671644,-12.3290801988596,-7.66839672372041,-8.97214390912461,-9.63301700398668,-2.82311185934061,-4.88151248180858,-2.84380677938927,-5.27210471127823,-6.74134432922247,-5.19319757097184,-4.91387389687152,-8.14956411028782,-9.2049529347395,-5.7328612673674,-6.50620547733812,-8.03166715532915,-3.50616779271769,-3.75026315532815,-6.40282689287259,-11.5005661251024,-5.1883509175504,-6.17627554570637,-11.0654878023663,-5.5258077609886,-11.9671294348126,-11.0919734844111,-8.45944858863602,-9.89688162130025,-8.26996736062768,-3.17671088732812,-4.75395831721751,-5.54641657015207,-3.47494568586781,-6.23613569271122,-3.21143576517311,-4.30815095913132,-6.85120685161049,-6.5106124393516,-8.29350472031973,-6.15785443862677,-7.75193061785897,-2.74580053109203,-3.42236523966557,-5.6060589887835,-10.3573624009168,-3.50522772382996,-6.20923922570629,-9.74417549624742
"gene106",1.1079421710543,-4.25776226134483,-4.35154885750648,0.0836512344421885,-1.15319261912423,-0.730391333365576,-0.209333192706542,1.27256994414874,-3.54401917947544,4.40080718160084,-1.1348781006617,0.953188319367547,4.56022679645416,5.7425020305459,4.64793486931117,2.43072186597431,0.383205576333951,3.15917855490039,2.45022271701179,0.747702389167147,-1.09632444871044,-5.17000999680699,-0.264821517582489,-2.79973276228966,3.13707915230695,1.86660689559678,-2.73780991053605,-4.03069150347168,-0.633757407407558,-5.66072695377345,2.17251929814346,-7.80219810335453,0.0818423173880315,-0.99565646950383,2.78130909131213,-2.33921254206815,-0.635838724290358,3.71741679081741,4.57159267021797,3.09086541147693,5.31639524189349,1.8871827980782,3.97309564215202,0.437426405771926,1.44402722259604,1.31193933398383,-0.303113766768465,4.3573319966249,-5.24632962772441,1.94937197543248,2.12508374393261,-3.78550408498509,-7.09153260908658,-1.86046628519674,-5.97282779260981,-0.199401934684795,-4.19687863054034,-4.60040594736044,0.00671906640617159,4.99631105589072,1.01525054557672,3.28923272673436,4.09805794064805,5.30370809196359,1.64735409419535,4.86468306862615,2.36309027742666,-1.66395756380845,0.582654254767099,2.42579396194742,0.630236650607299,0.564949460488623,-0.231810102401372,-5.35294528009201,1.32570712076857,1.86504474698412,-2.56422024528622,-4.09512995383181,-0.000221140556365573,-2.04638096455566,1.7932468388123,-4.30132583353682,-4.39459403954886,0.41263593531018,3.59466348919867,2.66901206492509,-2.08813813461209,1.91589808929112,5.92522123949748,3.32519534553797,4.0913083061752,0.176032820941822,-0.36780105372752,1.88082478277958,1.19983024047539,-1.15367600676631,-5.63606421879079,4.23232739701889,-1.8678751689591,4.26773505779278
"gene107",0.657218928999955,-0.491823061855833,-2.72191857976321,4.48037628689919,2.31769773510425,-6.48949490895366,-2.18953647704887,1.09674217722749,-2.52265835566756,-7.7437976028612,1.73325875195417,-1.01823704721829,-4.91958414962938,2.71444627292321,-2.97896895270391,1.81748941409391,-7.3594781995587,0.326425530451216,2.70802208281373,-0.424331879361173,-11.0841002973738,1.33338651230256,-0.844387056823332,-1.93755543846921,-6.23586998639567,0.0087605185096199,-4.02834402782202,-0.442502169029171,1.29886328652757,-1.75712234886256,-8.04396574061968,-3.86228870970706,2.07394310117735,-1.0288542186576,-9.27856518607839,1.98228985085813,0.495422225532119,-3.63346824968243,0.42743876937137,-1.73798967369543,-0.430525825017542,-9.10171807457986,1.45968418044434,-0.201459989749012,-4.72946896563783,-14.093517206213,3.06062696242954,-0.605024685680094,-1.74665307899408,-4.76719299765976,0.922253835099723,-1.62731507511292,-0.334544033079202,2.73292099270127,-0.624788528149986,-7.99168194967824,-2.96744538427125,2.0148116790968,1.63271544421781,-3.34014977720322,-1.43823172650519,1.18080515760417,-5.79929217774784,2.53502883418617,1.78311144068544,3.47349485205571,-10.7489672023631,-1.31173013176831,-3.52929663994907,-4.53712929025552,-11.2504048505727,1.78286401610403,-0.939597958822189,1.21071156397376,-3.70236088796083,-1.34328792228729,-1.28058373616519,-1.38729703999657,3.47790769471744,-4.22518047891199,-1.45638370465584,-4.80164788667029,-1.33267375018047,-3.00994323820672,-5.79413554462825,-1.3186371554505,-1.315730463867,-6.74901160578316,2.56589301826394,0.0378175201431352,0.0205912364999591,-6.12414460358601,-1.39719494659528,1.18161187311251,-4.20170999107232,-11.033396073901,2.37891092421295,-0.375764064783376,-2.27081476913178,-0.232322330242429
"gene108",-0.249027133595941,-2.81276873451036,-1.67322648911181,4.98164905809375,3.84086190431842,-5.51414655689725,1.76923829683024,5.54201529658645,4.66111899350671,2.58469368698295,2.2747172073185,-1.24903715762203,1.55992255522226,-5.77916972469342,-3.74215447571785,2.03887647957225,1.45286716114673,1.99353039112763,-0.772228122219564,-4.16864297700715,2.01537846616759,5.39210352996657,4.1818679408292,-6.72821421221455,-0.185389818495483,-1.89429307251032,-4.2663439458203,0.500089135361752,2.91861780267305,0.850717677255132,-4.27592811872803,2.30507731318133,4.99076483053936,5.21992038617553,1.16722876884918,3.36425360918768,-2.95706063969395,2.64492982360182,-2.86079338876698,-2.74145433121869,1.89279198654296,0.970209717680124,-0.0705597591252991,-2.8711699881881,-4.93162289854726,-0.43569931329486,5.49403958080333,2.822497817793,-5.92483742291825,-0.2041660751891,-1.62919840771574,-2.90238028047354,-0.345232916501472,1.31672850564579,3.11302597751929,-6.83809818136253,-0.658580587736159,4.13002300567856,3.96382913862713,2.680874073515,3.33724951498208,-0.668542708184756,1.67959832867421,-4.09491740404374,-1.71844023158495,1.70870754425077,-1.04711858622351,-0.103335953548688,-2.20243674795075,-5.47503287027658,1.20074732932757,3.97137253084204,4.39601320802911,-5.15542893092797,-1.26664492394951,-0.750166450738476,-2.78367412283905,-0.521802371570826,1.78551660934296,2.54367511708112,-4.8984570670424,1.69424750656836,4.72639404905805,3.4901181051051,3.57888991751778,0.00951883128886322,-2.96487416899616,1.76617699501667,-4.3166460720382,-3.47057475419009,0.636981549904524,1.14284976946108,1.56043027959367,-0.713965156661636,-2.53926832251537,2.26511218704001,4.84076785910334,3.96621451959116,-6.2767781223193,2.74608509993881
"gene109",1.47784600275849,5.38076574020674,4.94967718777567,2.442928313813,2.71052562218054,-2.07265503444849,0.765645592984828,-2.75422582397284,-1.25095209444795,-2.17526135251415,0.977183890652352,-2.27747076584557,-0.618160232679427,-1.00101192906552,-1.8470610657548,6.94587554893158,-0.414771575584605,1.92507535321114,3.47120006254578,5.35035616699179,3.30706785512256,-2.03786879286175,4.35426401667934,1.99285205470333,-0.468075422136296,2.13577564137849,3.42090068709297,6.31218580035923,1.64965995818566,4.54437036347737,-2.68998026100979,0.512233482809701,-5.41498819911194,0.55230982116444,-1.90381354327937,3.26666312064579,-0.388111513266912,0.417556800329053,-0.536871940423968,-0.601963434759965,6.31140032823861,-1.64779643778845,3.8908780797913,4.3197238638797,4.405995941572,2.35794548550938,-5.48577622043083,2.35099098154955,3.02523666162403,0.457543093186567,0.333968425611827,2.56072340013635,3.88447063193399,2.48319194077281,1.45555452984108,-1.12193541758376,1.1419423108668,-2.58263483170895,0.233221290597897,-2.02976626921623,0.335966391791796,-2.53011187594321,0.339942658793775,0.312618194657078,0.864907307526838,5.45623186543767,-1.42967780597823,4.29111898575822,3.37365568036746,5.94504741294713,1.93890408222197,-5.86350769369509,4.57619851129803,1.93232141528138,0.120763589846197,1.69610349061728,2.02563240300506,5.4238384556825,1.22736183953846,2.24359511968129,0.100901354893148,-0.705637558212221,-2.10539020712309,-2.97480802151855,-1.50630787179879,1.44699781645695,-0.242476757340324,1.25631585570996,0.166668762546459,-1.99182342999495,4.46728787922835,-0.393715832172823,3.12485216025833,4.62931464470206,6.62962852820123,1.15761936963831,-4.31738356392153,3.55646752331924,1.29508503566872,-0.627315564001706
"gene110",-0.256826169797544,4.26690933689044,4.8329849439169,2.6956625733822,1.89447963359188,6.21293846836726,-4.99214338698011,-1.99012742692009,-6.04462606181837,-1.90393689851638,0.742591362850959,-1.3212870239001,-6.40854714716745,1.97367657117656,5.10158735160116,2.19896700187987,1.40054719181267,1.26155485205954,-7.51896302678997,1.46166607262184,0.708140250740947,6.33816225872121,0.867781390060463,-0.299431477591291,6.87119067564218,-3.9123457855186,4.1763848799385,3.95080957642306,2.28981355528787,3.79731212882195,6.13610945269013,-2.90076565614819,-1.05180771763099,-3.22988893676602,0.0254000182407574,-0.636844428127226,-0.380100337632201,-7.04783423721138,-3.8918258470836,1.20564329567789,0.365719785765457,-0.516139028965962,-2.07868374040388,-7.57637721338766,4.9679532754918,-2.09818443555072,0.87586350831156,-3.57983770110824,-2.45443509671107,7.1624256014955,-1.82237867308815,5.2900021097823,5.65655175897852,2.05765563329255,3.99290200126296,6.31319879399761,-2.83193522731216,0.173991100957408,-9.29770238041816,-5.55674693247254,-1.97210038181516,-5.09786626508499,-3.04181816337891,-2.66869415715658,2.34018276679093,-0.403282695187831,-1.41520783195941,3.87709873028429,-6.33271022492212,2.91461758219146,0.797909267097021,4.64025818528295,-1.27026815163937,1.16095362337125,8.90550295896148,-3.14348620034957,2.88387644105032,1.69045017562555,3.42886215336805,3.12796979689016,1.61238165474606,0.318743935860472,2.08467540562346,-4.84075747549476,-3.33038356315042,0.210962905715707,-0.646090686731281,-4.91329927582145,-4.78549511477322,2.41906069110485,1.87546092586228,-1.95869258554457,1.21643800244553,-10.1096901131819,4.31081849505745,-3.04825321284848,6.29782774092734,-4.26957957351213,-2.32726603941929,5.32673996040307
"gene111",-3.12886503314067,-3.87841782273181,-4.38178933118424,-8.77040291838813,-4.34051315985399,-1.9761697033351,-4.28226318815768,-4.97679732666869,-7.06488085814703,-0.452161293262247,-5.61500084262057,-3.56514534209045,-0.103586822405662,-4.31097624052003,-4.24046237457833,-6.56065728372598,-3.72810042624374,-0.784430517571521,-7.72819504770116,-3.66440085202984,-3.84730705606122,-5.50135969489618,-4.64271412338575,3.98294641768248,-0.311608561929832,-3.82209509001028,-3.1633754231813,-5.47016959485598,-8.93339863817533,-6.37416815101016,-4.00123375270782,-6.16571093573801,-5.47971671970301,-5.71945286496472,0.716920617630637,-6.6017575636832,-2.78874441491267,0.356135007480383,-3.9225279058329,-5.73634705317446,-4.67548520644353,-2.92382921083493,-1.24048224531931,-9.11158731056055,-4.8352231958566,-4.63985696341381,-4.47872885384542,-5.28311209219227,3.18561785099689,-0.604031367231374,-3.63240222703227,-3.00432543472925,-3.42210978490934,-9.07374500261998,-5.42322310084235,-2.46084095566138,-3.43274263476696,-4.58038988780918,-6.64758724727516,-1.77559878781675,-7.06093764689217,-2.66199591241277,-0.285515465192836,-3.85288840111129,-4.2546507562118,-4.36392747078105,-2.50133000907821,-2.81429658232019,-8.55666131721831,-4.66742521477006,-3.41203834941569,-3.78866709428077,-5.29082907887409,2.64593392034215,-1.00654539872255,-4.28948649010973,-4.14492603988432,-3.82612247947964,-9.78390435362831,-5.61416458643302,-2.89512087676468,-3.7679169302226,-5.16688794055123,-5.41600917879254,-0.412904549909589,-6.09435469800658,-3.46256743064912,-1.71384859263526,-2.19478006980004,-3.71589762966113,-5.29153567965742,-2.56888680082005,-2.32083347333774,-8.66130469806982,-3.73068301108534,-5.48929901263546,-2.64805271187709,-3.25194094263909,3.53146613904848,0.167458528151343
"gene112",-3.69360963336549,-4.66204629372923,-0.350265229527648,-8.71274459910548,-7.13908975135653,-7.9200326691202,0.290137785916181,-3.02495837654663,2.32127220666579,-5.99324613716859,-1.36312048698947,-0.635266440158563,-6.77759340418599,-5.10584633133019,-4.96314137927614,-4.7314289399998,-4.1015216978834,-0.277006292409096,-3.26092614693457,-6.95244592484157,-3.37606472074505,-2.81850639468995,-6.73133433379527,3.17890392167293,-2.31471688340114,-4.14019553582025,-2.72049465871578,-1.25380145895534,-5.10501308684614,-5.50522344359541,-7.722769200702,1.52278906878578,-1.27872585454042,3.04000804866688,-2.21016894951543,1.07269539887882,-0.831794548826824,-7.30021051447856,-6.8635930906457,-7.22243229429722,-6.20709925122704,-3.16039617707497,-2.17625134981235,-1.1700760101777,-5.31813056851666,-3.9433530475471,-4.72101432111592,-6.10502890577535,2.12639376777639,-0.334147306589989,-3.43976844362658,-1.50488636954479,-1.87324429278255,-7.08284481596252,-6.13119066735289,-4.91757960192686,1.70887800740343,-2.06362336925459,4.640409408157,-5.11834378769853,-0.125997562337914,-1.94987039271051,-4.28525650493495,-6.04742338997494,-6.6588661169429,-8.84652792186755,-3.80493926260212,0.15773312976559,-1.22640012028277,-3.48530918685687,-2.51175041142298,-2.08387788014748,-5.85141947098844,1.44069076660792,0.370495074352818,-3.08028568354984,-1.88019162959614,-0.894592763958693,-7.0264777340585,-5.42560567874799,-9.15618489774979,2.32701225400059,-2.40262605684944,3.70585022334208,-4.79023059831898,0.0403504595923132,0.966211164670411,-3.04442911273086,-6.85936604015977,-7.64095398832296,-6.30848883301242,-4.1825442934517,-1.30685163932888,-2.24207729253601,-6.86994757046122,-4.08693928871918,-4.63491331279959,-4.66507551492714,1.70323418898856,-2.09057036207101
"gene113",-1.54830564717868,-4.62262271047767,1.30361319536108,-5.85393363338706,-8.32803338725257,3.35122255888844,-2.30741328365244,0.057181309692516,-1.05094385196981,-0.409588465628218,-4.07968085081802,-9.86009011950842,-0.879517384063642,-2.41011203288462,1.41898305832665,3.75798576066052,-0.787112988630089,-5.47082536690908,1.15939018904945,-4.79285316868524,-4.0859112558308,-3.54842242330603,0.163388053042599,3.88430870489991,0.106164918120414,-1.94746772351798,3.17256132648329,1.16882419239993,-0.542377750119295,-6.08068663518098,4.6932831797137,-1.61541289810674,0.732864821305692,2.01408176054202,-2.59575607762994,-0.915129190619507,-7.81305332238485,-2.23192952619005,-7.85808889429728,-1.36974191703811,7.62845029374979,1.13850593353856,-4.13991152607462,2.34451865652023,-0.259506821098024,0.678121179991779,-5.33336986026483,0.0472955833428244,-1.15721488096354,0.745965892037422,-2.27571013110266,2.6368898737707,1.98488656833005,-0.950687275615065,-4.07027790459193,4.06093504319291,3.62790947354633,-0.350227892347203,-4.93908015913675,-4.07803108761107,-0.183506144528514,-10.9910488563822,7.09421959761462,-4.14246972656608,-2.35641176445969,3.03024352557761,3.48019344190137,-1.7407716750541,3.37286312954284,0.157013926760325,-4.76162495455363,-0.0274694686490963,1.17105319572046,-1.7270291123747,1.7827822637323,-3.90388997610359,2.8984014768831,1.37108134915239,-0.57824650752538,-1.49238638988815,0.0236590077935501,3.75464127847049,-1.81546274018178,1.78097016324558,-4.49368907933246,-0.238437179101597,-6.56168597518331,1.61730707672309,-8.69800595193151,-2.69227415322788,7.43980011882521,-0.525871905228817,-2.54959853795803,0.0146286059609719,-5.50864884222946,-3.61160224053427,-5.78520825603213,-1.36029408285777,2.01052960017944,-3.48509169149203
